age,fnlwgt,capital-gain,educational-num,hours-per-week,target
63,196725,0,9,24,0
34,111567,0,9,40,0
30,149118,0,9,40,0
55,125000,0,9,40,1
36,169426,7298,9,40,1
21,275726,0,9,40,0
66,86010,0,6,11,0
33,63925,0,3,35,0
49,149337,0,13,40,1
27,216858,0,16,52,0
46,585361,0,5,40,0
36,152307,0,9,40,0
36,32587,0,10,40,0
49,110669,0,6,32,0
35,306678,0,10,52,0
49,155489,0,14,50,1
22,67234,0,9,60,0
54,201127,0,14,42,1
48,28791,0,9,50,0
21,314165,0,10,40,0
29,204663,3325,9,40,0
56,172618,7688,13,40,1
19,223669,0,7,20,0
49,121253,0,9,40,1
28,120471,0,9,40,0
33,319422,0,10,60,0
52,195638,0,9,45,0
37,111499,0,10,40,0
24,283613,0,13,43,0
53,91121,0,14,40,0
52,443742,0,10,60,0
30,190511,0,9,40,1
43,51494,0,9,65,0
30,81282,0,9,40,0
33,182556,0,9,40,0
45,271962,0,13,40,0
27,115705,0,10,50,0
27,335764,0,7,35,0
70,92353,0,7,40,0
38,202937,0,12,40,1
59,138370,0,6,40,0
60,142769,0,10,40,1
55,177484,0,7,40,0
34,312055,0,13,40,1
20,157541,0,10,27,0
44,254303,0,14,40,1
46,353219,0,5,40,0
27,369188,0,13,90,1
31,161631,0,10,40,0
32,377836,0,11,40,0
48,29433,0,10,55,0
33,266674,7298,10,56,1
65,81413,0,9,65,0
47,154430,0,14,40,1
41,104813,0,13,40,1
41,425049,0,9,50,1
23,172232,0,9,50,0
36,30267,0,9,50,0
24,200819,0,8,40,0
61,101265,0,8,40,0
35,239755,0,10,50,0
72,135378,0,4,20,0
24,310355,0,13,20,0
35,67728,0,10,45,0
30,76313,0,9,48,0
34,98101,0,4,40,0
30,103200,0,14,40,0
42,173704,0,14,40,0
58,293399,0,7,40,0
40,111483,7298,13,40,1
32,46746,0,10,65,0
26,37918,0,9,60,0
57,262681,0,10,60,0
46,109209,0,10,40,1
36,220696,0,9,40,1
36,66687,0,9,50,0
25,288440,0,13,40,0
68,195881,2414,9,40,0
31,186787,0,9,42,0
28,179008,0,9,48,0
54,378747,0,6,45,1
58,118253,0,9,70,0
45,301802,0,13,50,1
21,209955,0,10,20,0
33,238002,0,5,40,0
29,133327,0,10,40,0
41,115562,0,9,40,0
59,378585,0,13,44,1
35,409200,0,12,40,0
44,160323,7688,10,40,1
34,169496,0,10,40,1
28,61523,0,9,55,0
38,364782,0,9,40,1
34,120672,0,4,10,0
30,132601,99999,13,50,1
43,307767,0,9,40,0
35,54953,0,9,40,0
64,187793,0,7,40,0
37,179088,0,10,40,0
19,344592,0,9,35,0
34,554206,0,9,20,0
61,127198,0,9,40,0
37,175643,0,9,30,0
25,266668,0,10,20,0
41,190885,0,9,40,0
40,108765,0,11,40,0
40,178983,0,9,30,1
67,172756,2062,2,34,0
41,36651,0,10,45,1
54,53833,0,13,50,0
56,274475,0,5,40,0
44,429832,0,10,40,1
61,81132,7298,3,40,1
41,174491,0,9,40,0
58,244830,4787,13,40,1
34,73199,0,7,40,0
47,234470,0,12,40,0
17,138507,0,6,12,0
42,198955,0,5,46,0
61,253101,0,10,20,0
21,169188,0,9,35,0
55,197749,0,9,44,0
48,147860,0,9,40,0
56,52822,0,13,30,0
44,112797,0,5,50,0
18,101709,0,7,15,0
37,268598,7298,13,50,1
38,197113,0,10,20,0
48,175662,0,9,24,0
50,174655,0,10,45,1
45,267967,0,13,45,1
22,341760,0,13,40,0
44,274562,14344,9,40,1
31,382583,0,9,40,0
30,226665,0,13,42,1
41,67671,0,9,50,1
53,186303,0,9,40,0
37,482927,0,10,65,0
44,235786,7298,10,45,1
49,98738,0,9,40,1
26,287420,0,13,60,0
19,318061,0,10,80,0
39,191807,0,9,48,0
56,193453,0,13,65,1
42,318046,0,7,40,0
27,604045,27828,13,40,1
48,240629,0,9,40,1
47,202117,0,9,37,0
61,95929,0,5,40,0
40,154374,7688,14,40,1
40,151504,0,9,50,0
28,375313,0,9,40,0
40,260425,1471,12,32,0
58,141807,0,3,40,0
21,346341,0,10,40,0
35,233327,0,10,40,0
47,102771,0,4,40,0
23,283499,0,9,40,0
24,148315,0,9,45,0
58,147098,15024,15,60,1
53,53197,0,16,50,1
54,72257,0,9,50,1
32,204567,99999,13,60,1
31,241797,0,10,40,0
37,76893,0,9,40,0
47,85982,0,14,60,0
51,104651,0,13,50,0
35,206951,0,10,40,1
21,301556,0,9,19,0
47,368561,0,10,40,1
52,277772,0,10,40,0
30,259425,0,11,40,0
42,154374,0,9,50,1
26,188767,0,13,40,0
33,137421,0,15,35,0
35,82622,0,9,50,0
42,269028,0,16,40,0
59,530099,0,10,55,1
32,171111,0,13,37,0
54,392286,0,12,50,1
35,185769,0,10,40,0
35,361888,0,10,40,0
64,169914,0,13,40,0
34,137616,0,5,35,0
57,139452,0,9,16,0
52,111700,0,10,20,1
52,222646,0,8,40,0
42,296798,0,7,40,0
40,201764,0,9,40,0
33,295662,0,13,40,0
60,367695,0,12,40,1
55,337599,0,10,40,0
51,373448,0,10,40,0
48,195554,7298,10,40,1
42,204817,0,13,35,0
55,193568,0,9,40,0
41,201981,0,9,40,0
29,154236,4386,9,58,1
27,198286,0,10,34,0
23,163090,0,12,20,0
19,560804,0,10,30,0
19,234476,0,10,7,0
44,271756,0,9,40,1
52,126978,0,9,40,0
49,35406,0,9,20,0
26,231638,0,10,40,0
58,21838,7688,16,50,1
28,241431,0,8,40,0
42,125461,0,11,40,0
39,227597,0,9,50,0
71,149950,0,9,20,0
48,72896,0,9,40,0
32,330715,99999,9,40,1
42,88909,0,13,40,1
25,203408,0,10,40,0
34,190151,0,10,42,0
44,230684,7688,13,50,1
41,82319,0,8,10,0
34,198265,0,13,60,0
25,213799,0,11,35,0
58,160662,0,6,40,1
35,194668,99999,15,45,1
59,136819,0,14,8,1
40,172560,0,9,40,0
24,267706,0,10,45,0
57,201991,0,13,40,0
51,355551,0,9,45,0
26,242464,0,11,50,0
27,95465,0,10,55,0
48,277946,0,9,40,0
51,251841,0,11,43,0
25,133373,0,13,80,0
31,51259,0,13,47,0
19,63814,0,10,18,0
56,78707,4508,5,28,0
26,136309,0,13,40,0
33,256362,0,10,35,0
46,30219,7688,10,38,1
37,244803,0,9,40,0
65,227531,0,13,35,0
61,359367,0,10,40,0
19,571853,0,9,30,0
38,259972,0,9,40,0
27,196044,0,10,60,0
25,69847,0,13,40,0
23,148709,0,13,38,0
43,144778,0,9,50,1
44,27242,0,12,40,0
28,190911,0,9,40,0
50,201513,0,9,40,0
47,34248,0,11,40,1
23,113466,0,9,40,0
21,263641,0,9,40,0
33,161444,0,9,40,0
18,32244,594,7,30,0
41,210259,0,14,40,0
33,24504,0,10,60,0
42,176716,0,14,40,0
43,154538,0,12,40,0
34,238912,0,9,40,0
22,40767,0,10,40,0
26,143062,0,10,40,0
42,186689,0,9,60,0
29,203833,0,13,40,0
66,240294,0,10,60,0
35,108540,3137,9,40,0
20,95997,0,9,70,0
29,40083,0,16,40,0
29,196494,0,10,36,0
66,175558,0,4,20,0
81,364099,0,10,20,0
65,37092,0,11,25,0
55,249072,0,9,60,0
19,235909,0,10,20,0
41,223410,7688,13,40,1
22,126613,0,10,20,0
18,151747,0,7,40,0
81,108604,0,6,45,0
52,256916,0,9,40,0
51,35211,0,14,40,0
54,77336,0,9,40,0
45,166636,0,9,35,0
30,100252,0,9,60,0
38,455379,0,14,60,1
23,170070,0,8,38,0
48,224870,0,9,38,0
31,225507,0,11,40,0
26,417941,0,13,40,0
41,73199,0,13,40,0
44,193882,0,11,40,0
41,37618,0,12,60,1
34,289984,0,9,30,0
19,323605,0,4,60,1
57,32694,0,16,40,1
32,52647,0,6,45,0
27,135296,0,14,40,0
34,210164,0,10,40,0
40,71738,0,14,46,1
36,213008,0,12,40,1
32,44392,0,12,40,0
50,135102,0,14,55,1
45,174386,0,9,30,0
36,120760,0,14,40,0
47,175925,0,6,52,0
35,80680,0,14,45,1
46,72896,0,12,45,0
20,258730,0,9,40,0
23,131275,0,9,40,0
39,55568,0,9,40,0
22,24896,0,10,32,0
49,281647,0,13,45,1
33,119422,0,9,40,0
29,244246,8614,13,50,1
48,166863,0,14,40,1
31,126950,0,9,40,0
39,35890,0,13,50,1
41,288433,0,14,40,0
36,186035,5178,7,40,1
54,118108,0,9,40,0
40,169878,0,12,40,1
46,117310,6497,12,40,0
31,157673,0,9,40,0
51,392668,15024,16,84,1
34,50178,0,10,38,0
56,83196,0,9,50,0
51,183173,0,9,70,1
33,102821,0,8,40,0
22,100235,0,9,40,0
65,66360,6418,7,35,1
26,322614,0,1,40,0
47,185870,0,13,60,0
56,174351,0,8,40,0
39,167882,0,8,48,0
28,181291,7688,10,40,1
57,134195,0,9,40,0
32,217460,0,5,50,0
38,136629,0,13,40,0
51,349431,4386,9,40,1
18,123343,0,7,30,0
39,179824,0,9,36,0
39,99146,0,13,60,1
35,240988,0,12,55,0
24,241857,0,10,35,0
37,338033,0,14,40,0
23,209744,0,9,38,0
39,45607,0,9,56,0
40,104196,0,9,40,0
45,39464,0,9,40,0
59,196126,0,7,40,0
28,63042,0,9,35,0
50,176924,0,6,38,0
44,193524,0,14,40,1
38,425502,0,5,40,1
40,101795,0,9,42,0
32,205152,3103,9,40,1
34,561334,0,10,50,1
39,172538,0,9,60,1
43,147099,0,13,30,1
21,218957,0,7,45,0
39,101020,0,8,40,0
57,148315,0,9,30,0
33,104620,0,14,15,0
31,373185,0,10,42,0
51,320513,0,4,50,0
37,38948,0,9,50,1
64,159715,0,10,20,0
33,181091,0,6,35,0
32,178109,0,6,55,0
53,317313,0,9,48,0
45,77927,0,13,40,0
65,179411,0,9,35,0
47,215620,15024,14,55,1
38,140117,0,10,20,0
54,198741,0,10,40,1
39,255027,0,11,40,0
39,248011,5178,11,40,1
37,287031,0,14,50,1
20,34242,0,10,20,0
50,156606,0,10,30,0
32,32587,0,9,40,0
57,259010,0,10,84,0
30,145692,0,10,40,0
40,346189,0,16,40,1
43,198096,0,14,60,0
33,99309,0,10,50,0
62,273454,0,4,40,0
44,171484,0,6,40,1
38,247547,0,9,40,0
33,355856,0,12,60,0
39,201105,0,13,55,1
19,38294,2597,9,40,0
22,162343,0,10,22,0
46,188386,15024,16,60,1
24,237928,0,13,39,0
38,123983,0,13,40,0
27,188576,0,13,40,1
34,361497,0,7,40,0
55,124137,0,10,40,1
25,321205,4101,13,35,0
23,211046,2463,9,40,0
19,327397,0,9,30,0
48,146497,0,13,50,1
34,37210,0,9,50,0
34,366898,0,9,40,0
40,133974,0,10,40,0
62,252668,0,14,70,0
53,539864,0,10,20,0
23,220912,0,13,40,0
49,141944,0,11,42,0
43,345789,15024,13,50,1
48,146268,7688,13,40,1
23,91658,0,10,40,0
50,183638,0,9,40,0
23,107452,0,10,40,0
37,201247,0,9,40,0
24,121023,0,13,40,0
26,291968,0,9,44,0
36,176634,0,13,35,1
26,169101,0,10,40,0
28,209109,0,13,40,0
44,210525,0,10,40,0
46,459189,0,10,50,1
48,300851,0,7,56,0
31,158688,0,11,40,1
56,119859,0,10,40,1
45,260490,0,14,50,1
20,205895,0,10,20,0
29,275110,0,10,40,0
22,199336,0,10,25,0
63,213095,0,13,50,1
45,160173,7688,14,50,1
27,215014,0,9,40,0
25,120238,0,13,40,0
42,185129,0,15,40,1
31,223212,0,9,40,0
30,184542,0,10,40,0
31,263561,0,14,40,1
35,150057,0,10,40,1
38,262882,0,9,40,0
25,144334,0,9,40,0
31,101345,0,9,40,0
27,193807,0,9,40,0
41,104892,0,14,40,1
29,173944,0,13,40,1
26,220656,0,9,40,0
37,189674,0,13,40,0
26,166666,0,10,35,0
44,292985,0,10,60,0
27,148069,0,6,40,0
26,291586,0,13,20,0
64,239450,0,10,40,0
45,28119,0,13,65,0
32,207668,15024,13,45,1
45,149388,0,10,48,1
34,321709,0,12,25,0
28,157624,0,13,40,0
23,119704,0,10,40,0
67,325373,0,4,48,0
73,143833,0,8,18,0
66,302072,0,12,40,0
24,114292,0,10,40,0
21,160261,2463,10,50,0
45,142719,0,9,40,0
65,266828,1848,9,40,0
28,237466,0,10,30,1
37,201259,0,7,65,0
65,172906,0,9,40,0
39,140752,0,9,50,1
63,208862,0,9,40,0
33,188957,0,13,40,0
33,369258,0,13,40,0
41,327606,0,8,40,0
39,337778,4650,10,40,0
30,195488,0,9,40,0
42,124692,0,14,40,1
37,112660,0,5,35,0
53,233734,0,14,40,1
37,386461,0,3,45,0
22,313873,0,7,30,0
59,181940,0,9,40,1
55,165881,0,9,40,1
37,21798,0,9,45,1
44,152150,0,12,40,0
53,148532,0,13,60,1
54,383365,0,13,70,1
34,186824,15024,15,40,1
41,290660,7688,13,55,1
30,78530,0,9,40,0
32,300687,0,14,40,0
23,250743,0,10,40,0
28,70034,0,13,45,1
32,399088,0,13,45,0
37,272950,0,9,40,0
32,80557,0,9,70,0
43,188331,0,7,40,0
47,219632,0,12,40,0
64,316246,0,13,40,0
49,200471,0,7,60,0
25,210278,0,13,30,0
17,226980,0,8,17,0
32,241885,0,6,40,0
22,141003,0,11,30,0
33,246038,0,13,40,1
35,261241,0,9,60,0
40,192878,0,6,40,0
27,72208,0,10,40,0
28,216814,0,9,40,0
44,118536,0,5,40,0
41,117585,0,9,40,1
50,201984,0,4,40,0
30,326199,2580,5,40,0
40,240124,0,9,40,1
19,355313,0,9,40,0
49,304416,0,7,40,0
31,114937,0,13,35,0
29,270379,0,9,40,0
23,112683,0,10,12,0
51,63081,0,12,40,1
34,175878,0,9,40,0
40,202872,0,14,40,1
35,179151,0,13,20,0
51,177705,0,13,50,1
34,163756,27828,11,60,1
50,279461,0,10,40,1
50,89652,0,14,60,0
36,306361,0,9,40,0
53,288216,0,10,40,0
41,98061,0,9,40,0
25,230403,0,13,40,0
46,172581,0,13,50,1
25,116358,0,9,40,0
19,148644,0,9,40,0
33,53373,0,6,40,0
56,217775,0,9,50,1
35,261012,0,10,40,0
53,217201,0,9,45,1
31,198751,0,13,40,0
49,321851,0,12,30,0
21,35603,0,9,11,0
17,218361,0,6,12,0
45,164427,0,13,40,0
61,156852,0,11,8,0
24,88095,0,10,24,0
34,215382,4787,14,40,1
20,415913,0,10,30,0
29,74784,0,9,70,0
34,208043,7298,11,45,1
34,424988,0,9,45,0
20,132139,0,6,30,0
52,236222,0,9,40,0
51,124963,0,12,50,0
48,349151,0,9,40,0
32,43959,0,13,40,1
42,76487,0,9,45,0
18,203301,0,9,40,0
36,367216,0,10,28,0
26,124111,0,12,36,0
46,349986,0,13,40,0
30,427474,0,5,40,0
28,190067,0,13,40,1
50,168672,0,14,40,1
45,190482,0,11,76,0
20,472789,0,2,30,0
30,285295,0,13,40,0
56,95763,0,9,55,0
61,176753,0,9,48,0
21,229826,0,10,20,0
36,389725,7298,13,40,1
38,194630,4787,13,43,1
71,118119,20051,10,50,1
59,104216,0,15,25,0
34,235124,0,9,35,0
55,31728,0,10,40,1
19,106306,0,10,40,0
43,116666,0,15,35,1
26,142081,0,9,40,0
32,179415,0,6,40,0
73,148003,20051,10,36,1
42,247422,0,13,45,1
36,317040,0,11,54,0
49,34545,0,10,40,1
44,112494,0,10,40,0
50,163678,0,10,40,0
49,126268,0,13,50,0
22,33087,0,9,45,0
59,169982,15024,10,60,1
63,250068,0,8,40,1
22,289982,0,13,35,0
49,185385,0,14,50,1
25,189850,0,10,40,0
32,296466,0,9,50,1
40,77370,0,9,40,1
34,243776,0,9,40,0
68,214521,0,15,16,0
18,90934,0,10,28,0
31,162312,0,13,35,0
18,133055,0,9,30,0
59,101626,0,9,45,1
45,139571,0,9,50,1
39,195253,0,15,45,1
34,59469,0,7,72,0
32,177940,0,12,48,0
18,141626,2176,10,20,0
22,122048,4416,13,40,0
79,97082,18481,8,45,1
38,33046,0,11,36,0
32,161153,0,9,55,1
48,155509,0,10,40,0
48,67716,7688,14,50,1
39,142897,0,11,50,0
48,401333,0,9,40,0
23,93076,0,9,40,0
57,174760,0,12,40,0
28,119793,0,10,40,0
58,128258,0,9,24,0
40,168071,3325,11,40,0
30,181992,0,10,35,0
37,224541,0,10,40,0
34,114733,0,12,36,0
33,83231,0,9,40,0
66,142501,0,9,3,0
30,541343,0,6,40,0
20,176262,0,12,20,0
46,157117,0,9,40,0
57,161964,0,9,55,0
28,250135,0,9,40,0
41,369781,0,9,55,0
41,177599,0,13,35,0
66,427422,0,16,25,1
44,332401,99999,15,65,1
51,160724,0,16,99,0
54,103179,0,9,60,1
28,123983,0,10,63,0
48,56071,0,13,40,1
42,185057,0,9,35,0
32,188246,0,10,40,1
30,158420,0,13,50,0
38,65390,0,8,40,0
61,215789,0,9,40,0
30,94235,0,13,50,1
27,247507,0,13,35,0
21,186648,0,10,20,0
35,127493,0,6,2,0
29,271466,0,11,43,0
35,196373,0,9,40,0
51,118259,3137,9,60,0
36,113337,0,10,42,1
54,199741,0,9,35,0
20,210781,0,10,35,0
32,238944,0,9,40,0
44,109273,0,10,38,0
34,340458,0,9,40,0
28,425127,0,5,35,0
19,210364,0,7,20,0
33,204780,15024,10,40,1
20,162688,0,9,35,0
27,262478,0,9,30,0
28,70100,0,13,60,0
52,30731,7298,9,40,1
50,238187,0,13,37,0
67,106143,20051,16,40,1
52,279344,15024,14,60,1
56,28297,0,5,40,0
31,271162,0,7,40,0
32,111363,0,15,75,1
35,161496,0,10,50,0
40,158958,0,9,40,0
54,419712,0,9,40,0
20,180339,0,9,35,0
23,278254,0,9,45,0
17,53367,0,5,35,0
24,194096,0,9,45,0
36,110791,0,12,40,0
48,181758,0,10,40,0
63,133144,0,9,45,0
76,93125,1424,9,24,0
39,176186,0,10,40,1
29,161097,0,9,40,1
24,159580,0,13,75,0
35,108907,0,9,40,0
22,147397,0,13,20,0
64,113570,0,12,40,0
30,188146,5013,9,40,0
39,176634,0,12,40,0
32,107142,5013,11,50,0
29,197618,0,9,40,0
58,111169,0,9,40,0
18,50119,0,6,20,0
29,166210,0,9,50,0
37,289653,0,10,40,0
59,221336,0,6,40,0
37,448337,0,9,40,0
45,242994,0,10,52,0
37,199265,0,10,50,0
37,207066,0,10,40,0
48,115585,0,13,40,0
17,34943,0,6,15,0
52,51048,0,13,55,0
34,93886,0,13,46,1
30,220939,0,11,40,0
32,156464,0,9,40,0
57,112840,0,10,50,1
23,358434,0,13,40,0
68,99106,0,14,20,0
51,125417,0,14,42,1
40,196456,0,10,40,0
36,94565,0,11,40,0
24,82847,0,9,50,1
36,160035,3908,9,55,0
22,137591,0,10,35,0
47,188386,0,14,38,0
33,41610,0,13,40,0
21,191243,0,10,40,0
51,155983,0,9,50,0
22,351952,0,10,20,0
34,120461,0,9,40,0
37,305597,0,9,40,0
33,40444,0,10,40,0
28,291374,0,9,40,0
29,155970,0,9,40,1
37,102936,0,13,55,0
41,287037,0,10,40,0
21,344492,0,10,30,0
42,234633,0,7,47,0
27,99897,0,10,40,0
24,33088,0,7,40,0
21,364685,0,7,35,0
22,231085,0,10,30,0
28,90872,0,10,40,0
49,163021,0,9,40,0
45,223999,0,5,40,1
33,182246,0,9,40,0
45,206947,0,9,50,0
40,34722,0,10,48,1
56,54260,2885,16,40,0
26,184026,0,10,50,0
33,288825,0,9,84,0
21,161902,0,7,40,0
64,341695,0,10,40,1
49,329144,0,10,44,1
52,191968,0,9,40,0
64,278585,0,9,40,0
47,159550,0,9,40,0
30,176969,0,9,40,0
29,105422,0,9,40,1
37,186934,15024,9,60,1
62,198686,0,9,40,0
68,422013,0,9,40,0
24,229773,0,9,40,0
40,179533,0,9,75,1
25,130513,0,12,40,0
48,165484,0,10,65,1
62,101582,0,4,35,0
19,264390,0,10,40,0
54,278076,5178,9,40,1
22,338162,0,9,40,0
25,91334,0,11,75,0
31,25955,0,5,35,0
30,165235,0,13,40,1
39,340091,0,10,75,0
26,223464,0,10,40,0
55,30636,4386,9,40,1
55,124137,0,15,35,1
32,312403,0,13,40,0
46,55720,0,14,45,1
44,188808,0,11,40,1
62,213321,0,9,40,1
47,121958,0,4,30,0
23,43535,0,9,24,0
39,72887,0,10,40,1
39,365739,0,9,40,1
41,111483,0,9,45,0
58,104945,0,5,60,0
48,100931,0,10,40,0
36,156084,0,9,40,0
49,203505,0,9,40,0
51,220019,0,12,40,0
46,285335,0,10,60,1
40,130760,0,16,45,0
66,217198,0,9,10,0
56,216636,0,8,40,0
42,255847,0,4,40,0
46,28074,0,10,89,1
30,38268,0,9,40,1
18,251923,0,7,15,0
17,147069,0,6,16,0
56,161944,0,9,40,0
52,279440,5178,9,40,1
23,358355,0,3,40,0
43,191765,0,9,35,0
29,128091,0,9,40,0
30,103651,0,13,40,0
36,168276,0,6,40,0
33,319560,0,11,40,1
17,176467,0,5,20,0
23,241951,0,10,40,0
21,26410,0,9,40,0
45,319122,14084,13,45,1
29,142519,0,9,40,0
19,159269,0,10,15,0
27,176683,0,11,60,0
27,330466,0,13,40,0
29,114968,0,11,40,0
33,48520,0,9,40,0
24,307267,0,13,40,0
30,97453,0,9,54,0
42,435356,0,12,44,1
45,61885,0,14,37,1
20,184678,0,9,32,0
39,129495,0,10,40,0
31,183043,0,14,48,1
18,84253,0,7,24,0
31,91666,0,9,50,0
30,170412,0,10,40,0
38,280169,7298,13,50,1
21,320425,0,10,30,0
49,30751,0,11,60,0
57,220871,0,4,40,0
50,139793,3418,10,38,0
25,106491,0,9,48,0
57,191873,0,9,40,0
29,133696,8614,13,45,1
37,252947,0,13,32,0
38,103925,0,9,40,1
58,417419,0,4,40,0
35,98283,0,15,40,1
17,52486,0,7,12,0
42,66006,0,6,40,0
31,403468,0,10,50,0
51,179010,0,10,60,0
23,49683,0,10,25,0
29,71592,0,10,40,0
45,93535,0,14,40,0
26,134287,0,11,35,0
36,143385,0,10,40,0
63,149756,0,6,40,0
53,324021,0,10,40,0
60,127805,0,4,40,1
49,183710,0,16,50,1
35,264627,0,7,84,0
44,244522,0,9,45,0
18,165950,0,7,21,0
33,59944,0,9,40,0
59,99248,0,10,40,0
35,216068,0,12,40,0
57,127277,0,16,40,1
24,329530,0,5,45,0
24,161092,0,13,40,0
38,54911,0,10,10,0
19,192453,0,10,25,0
34,253121,0,13,40,0
19,118535,0,8,18,0
52,156882,0,10,40,0
24,128061,594,9,15,0
38,227945,99999,14,65,1
26,200639,0,10,40,0
24,113631,0,13,40,0
56,242670,0,10,40,0
52,139347,0,9,40,0
58,267663,0,4,40,0
34,430554,0,10,50,1
30,349148,0,13,70,0
33,214635,0,9,36,0
37,211154,0,10,52,0
45,212120,15024,13,40,1
75,124256,0,10,35,0
44,290403,0,11,40,0
44,220230,0,9,48,0
31,153005,0,13,40,1
38,203836,0,10,50,1
25,255004,0,6,40,0
49,154174,0,13,50,1
30,235738,0,9,40,0
44,32000,0,13,45,1
26,106705,0,9,28,0
45,367037,0,9,40,0
55,327589,0,9,40,0
27,51025,0,9,40,0
44,236746,10520,14,45,1
17,120068,0,7,17,0
44,181762,15024,13,55,1
37,168166,0,10,40,0
50,304955,0,13,60,1
20,419984,0,9,25,0
29,205262,0,10,40,0
40,96129,0,11,40,1
33,348416,0,9,40,0
25,166415,0,9,52,0
38,745768,0,10,45,0
19,277708,0,9,40,0
35,52738,0,10,46,0
37,264503,0,9,40,0
60,149281,0,9,40,0
23,313573,0,13,25,0
34,216283,0,13,45,1
67,431426,20051,12,4,1
42,26915,0,13,40,1
34,349148,0,15,40,1
22,264874,0,10,40,0
60,170114,0,5,84,0
20,39764,0,9,40,0
50,98975,15024,13,40,1
32,172579,0,9,30,0
30,175761,2580,7,40,0
37,255454,7298,4,35,1
24,284317,0,13,30,0
46,225065,0,13,45,0
55,323706,0,10,40,1
31,133861,0,11,40,0
33,310525,0,8,32,0
50,50048,0,14,52,1
18,179203,0,10,20,0
20,34446,0,9,20,0
32,327902,0,9,40,0
59,219426,0,5,50,0
50,358740,0,9,40,0
23,227594,0,9,30,0
33,159442,0,13,40,0
51,192236,3464,10,48,0
62,123582,0,6,40,0
23,235894,0,7,55,0
41,49797,0,10,40,0
28,186239,0,10,40,0
21,366929,0,9,38,0
27,300777,0,9,70,0
26,168236,0,9,40,0
45,148824,0,4,40,0
52,181677,0,6,30,1
26,128699,0,9,40,0
39,48093,0,9,40,0
18,176653,0,9,26,0
42,255675,0,10,40,1
48,139212,0,10,40,0
23,198992,0,9,35,0
39,83242,0,10,60,0
19,162954,0,10,40,0
18,342852,0,9,40,0
25,217006,0,7,40,0
18,270544,0,8,30,0
22,190916,0,10,40,0
19,230238,0,9,46,0
40,59916,0,9,40,0
42,188615,0,10,50,1
20,279763,0,7,25,0
36,337778,0,10,60,1
55,178644,0,5,55,0
25,31873,0,13,40,0
61,162432,0,9,40,0
25,131463,0,13,40,0
35,204621,0,12,40,0
63,89451,0,15,40,1
20,259496,0,10,20,0
41,141327,0,14,35,0
26,134004,0,10,40,0
38,129573,0,14,40,1
25,460322,0,13,43,0
26,247025,0,10,40,0
31,234537,0,10,60,0
36,224541,0,4,40,0
47,52291,7688,14,45,1
29,30069,0,10,50,0
25,130302,0,9,40,0
22,187538,0,6,40,0
25,207875,0,4,40,0
50,45961,6849,13,40,0
40,266803,15024,14,50,1
55,110490,0,13,60,0
35,253006,7688,10,38,1
43,70055,0,10,40,0
36,131414,0,10,36,0
23,162228,0,13,48,0
78,454321,0,2,20,0
30,189265,0,12,40,0
45,216999,0,9,40,0
25,150312,0,9,40,0
37,165034,0,9,40,0
46,95864,0,10,40,0
37,103323,0,12,40,0
61,197286,0,13,40,1
47,197332,0,13,40,0
56,26716,0,13,20,1
27,267912,0,6,40,0
26,102476,0,9,40,0
61,72442,0,7,40,1
36,300373,0,6,40,0
41,236483,0,9,40,0
60,404023,10520,9,40,1
36,297449,0,13,50,1
61,243493,0,9,12,0
51,240358,0,9,40,1
32,99548,0,10,40,0
42,101950,0,13,38,0
40,49249,0,13,50,1
49,189792,0,14,60,0
43,233130,0,10,25,0
51,86332,4064,11,55,0
40,442045,0,10,40,1
44,151089,0,14,60,1
47,155509,0,9,35,0
30,168334,0,9,30,0
65,190160,99999,13,40,1
59,120617,0,9,40,0
57,190554,0,6,60,1
43,227065,0,14,43,1
58,110820,0,13,50,1
34,231238,0,5,40,0
22,374116,0,9,36,0
20,174714,0,10,20,0
50,30653,2407,14,98,0
78,163140,0,9,12,0
48,214994,0,10,55,1
40,308027,0,9,40,0
46,146195,0,12,36,0
61,260062,4416,6,38,0
37,53703,0,13,40,0
39,177075,0,9,40,0
49,200471,0,9,40,0
50,125417,0,15,52,1
46,176026,27828,13,50,1
66,66008,0,9,50,0
24,295073,0,9,50,0
32,82393,0,13,56,1
26,61996,0,9,62,0
59,47444,0,10,74,1
46,369538,0,6,40,1
46,14878,0,15,40,1
23,200973,0,9,40,0
31,345277,0,13,40,0
43,198203,0,10,40,0
27,190525,7298,13,55,1
62,114060,0,9,40,0
35,189922,0,9,40,0
31,114937,0,9,40,0
30,169269,0,7,38,0
31,336543,0,9,45,1
61,80896,0,14,45,1
39,82622,0,13,45,0
32,100135,0,10,15,0
32,198068,0,9,60,0
43,393354,0,10,38,1
44,107845,0,12,56,1
26,272618,0,13,55,0
58,114495,0,9,40,0
45,46406,0,14,36,1
40,291808,0,9,40,0
31,140092,0,13,40,1
30,207284,0,9,40,0
27,199118,4865,10,40,0
28,109494,0,10,40,0
29,200928,0,9,40,1
27,29261,0,12,40,0
33,178463,0,9,40,0
23,146499,0,9,48,0
48,97176,0,9,40,0
43,230684,0,9,40,1
26,91683,0,10,40,0
44,106900,0,14,50,1
26,266639,0,13,40,0
46,154940,0,10,40,0
45,272182,5013,10,40,0
39,181983,0,16,60,1
43,242804,0,9,40,0
32,239659,0,10,70,0
56,175127,0,6,40,0
44,204361,0,14,40,0
34,314375,0,10,60,1
